name	category	category_code	lat	lon	address
Radio Comercial Guadalajara	Retail	17000	20.62463	-103.399558	Clle Ahuehuetes 4335 12N, 44100 Guadalajara, Jalisco
Radio Comercial Guadalajara	Media Agency	11121	20.626073	-103.401272	Ahuehuetes 4335 12N, Tlaquepaque, Jalisco
Venta de autos seminuevos Gdl	Car Dealership	17006	20.628315	-103.402539	Avenida Patria s/n, Zapopan, Jalisco
Construmateriales Valencia	Construction Supplies Store	17028	20.62791	-103.392928	Avenida Patria 3083, 44987 Guadalajara, Jalisco
Grupo Industrial Jobra	Furniture and Home Store	17082	20.631259	-103.401275	Tabachines 4236, 45085 Zapopan, Jalisco
Farmacias Abc de Mexico Sa Cv	Drugstore	17035	20.624406	-103.391657	Isla Zanzibar 4095, 45608 Guadalajara, Jalisco
La Penca	Liquor Store	17076	20.634319	-103.399286	Cruz del Sur (Av. Cruz del Sur), 45607 Tlaquepaque, Jalisco
Delicias Beef	Butcher	17059	20.634789	-103.399887	Avenida Conchitas (Cruz Del Sur), Zapopan, Jalisco
Mercado Conchitas	Grocery Store	17069	20.634612	-103.400294	Avenida Conchitas 2675 (Av. Cruz del Sur), 45086 Guadalajara, Jalisco
Todo Para el Electricista	Hardware Store	17090	20.631748	-103.403817	Zapopan, Jalisco
Soriana Súper	Grocery Store	17069	20.635229	-103.399044	Plaza Sur (Av. Cruz del Sur 3689), 44950 Zapopan, Jalisco
Aval de Vinos	Liquor Store	17076	20.634128	-103.399591	Cll Conchita 4629 1, 45607 Guadalajara, Jalisco
Uribe Avin Enrique	Alternative Medicine Clinic	15003	20.634067	-103.39964	Avenida Conchita 4629 8A, 45607 Guadalajara, Jalisco
Camila Boutique y Accesorios	Clothing Store	17043	20.634405	-103.399886	Avenida Conchita (Cruz Del Sur), 45085 Zapopan, Jalisco
Boutique Mia	Boutique	17020	20.635357	-103.39889	44950 Zapopan, Jalisco
Muebles Florencia	Furniture and Home Store	17082	20.635384	-103.397755	Cruz del Sur 3118, Zapopan, Jalisco
Generix Conchitas	Drugstore	17035	20.634583	-103.400361	45086 Zapopan, Jalisco
Farmacias de Similares	Drugstore	17035	20.635296	-103.397959	Avenida Cruz del Sur, 3117, 45607 Zapopan, Jalisco
Plaza Sur	Shopping Mall	17114	20.635429	-103.398419	Avenida Cruz del Sur 3689 (e/Topacio y Conchita), Zapopan, Jalisco
Gbrcenter	Retail	17000	20.633599	-103.40033	Tlaquepaque, Jalisco
Frutas y Verduras “La Favorita”	Fruit and Vegetable Store	17067	20.634993	-103.400317	45088 Zapopan, Jalisco
CompuMayoreo	Retail	17000	20.636321	-103.397509	Avenida Cruz del Sur 3689 (Topacio), 45089 Zapopan, Jalisco
Zona Pérgolas	Furniture and Home Store	17082	20.637236	-103.398543	44540 Guadalajara, Jalisco
Bazar la Uncion de Dios	Flea Market	17054	20.631291	-103.395701	Calle Isla Izaro (Esquina Reyes Heroles), Guadalajara, Jalisco
Macias Arias Rosa Beatriz	Arts and Crafts Store	17003	20.635583	-103.393784	Isla Pomona 3366, Guadalajara, Jalisco
Tienda del Tapicero	Furniture and Home Store	17082	20.638218	-103.395103	
Distribuidora Lacteos San Miguel	Dairy Store	17064	20.638971	-103.39578	Riada 2898 (Cabo y Bocana), 44580 Guadalajara, Jalisco
Redes y Enlaces en Comunicacion	Furniture and Home Store	17082	20.639589	-103.39818	Turmalina 2873, 44560 Guadalajara, Jalisco
Pollería Elba	Grocery Store	17069	20.636866	-103.393473	
"Tienda de Abarrotes ""Martha"""	Department Store	17033	20.632687	-103.392647	
Grupo Xol	Toy Store	17135	20.633751	-103.39206	Avenida Isla Gomera 3436, 44987 Guadalajara, Jalisco
Grupo Publidik	Advertising Agency	11001	20.638654	-103.394062	Litoral 2907, 44580 Guadalajara, Jalisco
Oxxo	Grocery Store	17069	20.633514	-103.398468	Reyes Heroles 2001, 45608 Tlaquepaque, Jalisco
Varela Benavides Felicitas	Retail	17000	20.63533	-103.398265	Avenida Cruz del Sur 3689, 45086 Zapopan, Jalisco
Carniceria los Reyes	Grocery Store	17069	20.634207	-103.392029	Isla Gomera 3421, Jalisco
Plaza del Sol	Retail	17000	20.64804	-103.402534	Avenida López Mateos Sur 2375 (Av. Mariano Otero), 45050 Zapopan, Jalisco
Libreria Gonvill	Bookstore	17018	20.648976	-103.401976	Plaza del Sol Local 7 (Mariano Otero), 45601 Zapopan, Jalisco
Oxxo	Grocery Store	17069	20.642036	-103.395042	Avenida Lapislazuli (esq. Av. Topacio), Zapopan, Jalisco
Botanas Lily	Candy Store	17060	20.642581	-103.399092	45060 Guadalajara, Jalisco
Mini Súper Santa Jose	Convenience Store	17029	20.644607	-103.398962	
El trebol	Flower Store	17056	20.643219	-103.400495	Obsidiana 2985, Zapopan, Jalisco
Llantas Tvs Eurogrip	Motorcycle Dealership	17012	20.644896	-103.399661	Avenida Obsidiana 1169A (Calle Agua Marina), 45089 Zapopan, Jalisco
Ferretodo	Hardware Store	17090	20.644821	-103.399603	Avenida Obsidiana 2609, Zapopan, Jalisco
Yerbolina	Organic Grocery	17070	20.642753	-103.400983	Obsidiana, 45089 Zapopan, Jalisco
Farmacias Benavides	Drugstore	17035	20.644503	-103.39957	Avenida Lapizlazuli 3052 (Ámbar), 45089 Guadalajara, Jalisco
Merketeke	Candy Store	17060	20.643791	-103.395976	
Oxxo	Grocery Store	17069	20.637594	-103.395301	Avenida Cruz del Sur 3350 (Península), Guadalajara, Jalisco
Oxxo	Grocery Store	17069	20.648838	-103.401853	Avenida Mariano Otero 1901 (esq. Av. Obsidiana), Zapopan, Jalisco
El Mundo del Bebe	Clothing Store	17043	20.640872	-103.394619	Bahia 2679B, 44540 Guadalajara, Jalisco
Plaza Eduwiges	Shopping Mall	17114	20.64012	-103.39418	Península 3130 (Barra y Bahía), 44580 Guadalajara, Jalisco
México Lindo Decoración & Artesanias	Furniture and Home Store	17082	20.64074	-103.393855	Península 2756 (Av. Lapizlazuli), Guadalajara, Jalisco
Zapatero	Hobby Store	17091	20.640539	-103.393551	Jalisco
Granoli	Herbs and Spices Store	17072	20.639927	-103.394195	Calle Peninsula 2793, Guadalajara, Jalisco
A Vidriomex de Mexico	Office	11124	20.646492	-103.393931	Avenida Topacio 2717 (Cuarzo), 44560 Zapopan, Jalisco
Muebles Ausa	Carpenter	11078	20.639844	-103.39362	Bahia 2540, 44580 Guadalajara, Jalisco
Hancar Industrial	Construction Supplies Store	17028	20.638579	-103.394847	Peninsula 3220, 44580 Guadalajara, Jalisco
Abarrotes Sergio!	Miscellaneous Store	17096	20.646738	-103.393517	Avenida Topacio, Zapopan, Jalisco
Foto Click	Framing Store	17081	20.648422	-103.402485	Avenida Mariano Otero 1917 7A (Aguamarina), 45089 Zapopan, Jalisco
Procesadora Palma	Fruit and Vegetable Store	17067	20.639414	-103.39308	Cll Litoral 3141, 44580 Guadalajara, Jalisco
Garcia Valadez Hugo	Boutique	17020	20.642649	-103.399612	Avenida Lapizlazuli 3028, Jalisco
Farmacias Abc de Mexico	Health and Medicine	15000	20.64308	-103.399887	Lapizlazuli 3052, 45089 Guadalajara, Jalisco
Seminuevos Valverde	Used Car Dealership	17010	20.6424	-103.396151	Esmeralda 2992, 44540 Guadalajara, Jalisco
Advance Digital	Home Improvement Service	11076	20.646111	-103.395264	Esmeralda 2759, 44540 Guadalajara, Jalisco
Corona Garcia Gloria	Boutique	17020	20.640766	-103.394226	Bahia 2660B, Jalisco
Multimotos	Automotive Service	11009	20.649494	-103.400175	Amatista 2547, 44510 Guadalajara, Jalisco
Slovensko	Deli	13039	20.651446	-103.399204	Avenida Plaza del Sol 293, 45050 Zapopan, Jalisco
Fantasias Miguel	Retail	17000	20.652387	-103.396584	Mariano Otero 3396 (Av. de las Rosas), 44550 Guadalajara, Jalisco
Muebles Placencia López Mateos	Furniture and Home Store	17082	20.655158	-103.400455	Zapopan, Jalisco
7-Eleven	Convenience Store	17029	20.657485	-103.398928	Avenida López Mateos 2096, 45021 Zapopan, Jalisco
OfficeMax	Office Supply Store	17102	20.651481	-103.398358	Mariano Otero 1614 (Av. Plaza del Sol), 45055 Zapopan, Jalisco
Todo Para el Plomero de Guadalajara	Hardware Store	17090	20.650155	-103.399268	Aviacion 306B, 45019 Zapopan, Jalisco
Oxxo	Grocery Store	17069	20.650967	-103.39679	Turquesa 3312 (esq. Granate), 44560 Guadalajara, Jalisco
Farmacias Guadalajara	Drugstore	17035	20.658601	-103.397586	Avenida Lopez Mateos Sur 1961 (Av. Chapalita), 44510 Guadalajara, Jalisco
Oxxo	Grocery Store	17069	20.653545	-103.393764	Avenida Mariano Otero 3245 (Joya), 45050 Guadalajara, Jalisco
Megacopy	Office Supply Store	17102	20.651364	-103.398629	Zapopan, Jalisco
Abarrotes San Carlos	Miscellaneous Store	17096	20.651426	-103.397262	30790 , Chiapas
Joyas Larcam ciudad del sol	Jewelry Store	17045	20.651138	-103.399299	Plaza del Sol Loc, 10, 45050 Zapopan, Jalisco
Soriana Hiper	Grocery Store	17069	20.650838	-103.400755	Plaza del Sol (e/ Av. Mariano Otero & Av. Adolfo López Mateos), 45150 Zapopan, Jalisco
Derma Farmacias Dermatológicas	Drugstore	17035	20.651202	-103.400071	Zapopan, Jalisco
Dpstreet	Clothing Store	17043	20.651385	-103.401024	Avenida López Mateos Sur 2375, 45050 Zapopan, Jalisco
Edimesa Montajes	Construction Supplies Store	17028	20.6502	-103.396413	Platino 2868, 44550 Guadalajara, Jalisco
Tutto Pelle	Furniture and Home Store	17082	20.655	-103.400665	Avenida López Mateos Sur, 2290, 45050 Zapopan, Jalisco
Expoindustrias Gdl	Retail	17000	20.652864	-103.394722	Mariano Otero 3289 (Topacio), 44540 Guadalajara, Jalisco
Chocolatera de Jalisco	Chocolate Store	17062	20.65349	-103.39466	Avenida Mariano Otero 1420, 44510 Guadalajara, Jalisco
Telcel - Zapopan	Telecommunication Service	11170	20.653966	-103.401323	Avenida López Mateos Sur 2200 (At. Tizoc), 45050 Zapopan, Jalisco
California Acuarium	Aquarium	10002	20.656396	-103.399749	Avenida Lopez Mateos Sur 2180B, 45050 Guadalajara, Jalisco
"Jugos ""Los Viejitos"""	Farmers Market	17065	20.657122	-103.397927	
Medisist	Retail	17000	20.657152	-103.39786	Lopez Mateos 2077 (Cubilete), 44510 Guadalajara, Jalisco
Telas Parisina	Textiles Store	17038	20.651815	-103.401564	Plaza del Sol (Av Lopez Mateos 2375), Zapopan, Jalisco
Carnicería Unión	Butcher	17059	20.664805	-103.397986	Guadalajara, Jalisco
Craft Bottle Shop / Taproom	Beer Store	17058	20.664065	-103.399609	Avenida Tepeyac 497, 45040 Guadalajara, Jalisco
Viveros Chapalita	Flower Store	17056	20.662138	-103.391598	Guadalajara, Jalisco
Oxxo	Grocery Store	17069	20.6578	-103.393524	Avenida de las Rosas (Capuchinas), 44510 Guadalajara, Jalisco
7-Eleven	Convenience Store	17029	20.66678	-103.39606	Avenida Cuautitlán 690 (esq. Av. Guadalupe), 45040 Guadalajara, Jalisco
Farmacias Guadalajara	Drugstore	17035	20.663857	-103.40101	Avenida Tepeyac (San Pablo), Guadalajara, Jalisco
Oxxo	Grocery Store	17069	20.665404	-103.394572	Lázaro Cárdenas 3260A, Guadalajara, Jalisco
Consuvino	Liquor Store	17076	20.666578	-103.398439	
Soriana	Grocery Store	17069	20.659368	-103.397963	Avenida Lopez Mateos Sur 1952 (Av. De Las Rosas), 45080 Zapopan, Jalisco
Papeleria Masu	Office Supply Store	17102	20.660434	-103.39857	
2da Vuelta Bebes y Niños	Flea Market	17054	20.660383	-103.398381	
Plaza Campo Polo	Shopping Mall	17114	20.660625	-103.397061	Avenida López Mateos Sur (Av Las Rosas 1), Guadalajara, Jalisco
Nissan Chapalita	Car Dealership	17006	20.663527	-103.395282	Avenida Adolfo López Mateos Sur 1460, 44500 Guadalajara, Jalisco
Pitahia	Cosmetics Store	17030	20.660591	-103.396222	
Tactica Papelería y consumibles	Office Supply Store	17102	20.66237	-103.400386	Avenida de las rosas 410, Zapopan, Jalisco
Protive Products	Grocery Store	17069	20.658976	-103.399168	Avenida 12 de Diciembre núm. 156, 45046 Zapopan, Jalisco
Libre de Agua	Computer Repair Service	11027	20.66172	-103.395462	Jalisco
Bigbang las Rosas	Boutique	17020	20.65871	-103.397462	
PC Clinik	Electronics Store	17025	20.657734	-103.398968	Lopez Mateos 2077, Zapopan, Jalisco
Infantiles Bejar	Toy Store	17135	20.665008	-103.398328	Cll Lorenzo Boturini 64, 45040 Guadalajara, Jalisco
Patolajara	Hunting Supply Store	17124	20.661793	-103.394224	Asunción 3110 (Placeres), Guadalajara, Jalisco
WhiteLoops	Camera Store	17024	20.664593	-103.395889	
Sistemas y Equipos	Automation and Control System	11008	20.65753	-103.396073	Calle San Heriberto 2850, 44510 Guadalajara, Jalisco
QuÃ¡litas CompaÃ±ia de Seguros	Insurance Agency	11107	20.66367	-103.394037	Lopez Mateos 1385 (Av. Purísima), 45040 Guadalajara, Jalisco
Llantas de Lago - Car Service	Tire Repair Shop	11015	20.664118	-103.393921	Avenida López Mateos Sur 1039, 44500 Guadalajara, Jalisco
Market Boston	Grocery Store	17069	20.658509	-103.393832	
Energia de Emergencia	Computers and Electronics Retail	17023	20.66277	-103.392895	Avenida de la Purisima 3163, 44510 Guadalajara, Jalisco
Sartex Camisas Bonanza	Knitting Store	17092	20.666672	-103.39875	Lorenzo Boturini, Guadalajara, Jalisco
Oakhauss	Flower Store	17056	20.666137	-103.400595	Jalisco
Video City	Video Store	17137	20.666593	-103.399927	Guadalajara, Jalisco
Valdes Muñoz Jorge Armando	Food and Beverage Retail	17057	20.658974	-103.392754	Cllsn Enrique 160, 45615 Guadalajara, Jalisco
Vinos y Licores los Compadres	Food and Beverage Retail	17057	20.66169	-103.39553	Lopez Mateos 1605, Guadalajara, Jalisco
Infla Tu Mundo	Gift Store	17089	20.666273	-103.394264	
Plaza del Angel	Shopping Mall	17114	20.657363	-103.398292	2077 Avenida Lopéz Mateos Sur, 45510 Guadalajara, Jalisco
Tapetes Orientales Mazinani	Retail	17000	20.666513	-103.394022	Avenida Guadalupe 156, Guadalajara, Jalisco
Audi Center Lopez Mateos	Automotive Repair Shop	11010	20.666962	-103.392738	Avenida López Mateos, 44120 Guadalajara, Jalisco
Sania	Restaurant	13065	20.674912	-103.393114	Avenida Vallarta 3300 (Juan Palomar y Arias), 44690 Guadalajara, Jalisco
Abarrotes las Vias	Convenience Store	17029	20.672773	-103.396501	Avenida Inglaterra 3265 (Av. Inglaterra), 44500 Guadalajara, Jalisco
Oxxo	Grocery Store	17069	20.671363	-103.400659	San Francisco 3616 (Primo Feliciano Velazquez), 45040 Zapopan, Jalisco
Taller de Cook	Car Dealership	17006	20.669407	-103.396901	Clavijero 580 (Av San Francisco), Guadalajara, Jalisco
Soriana	Grocery Store	17069	20.675956	-103.397286	San Ignacio 33 (Av. Hidalgo), 45040 Guadalajara, Jalisco
Terraza Chapalita	Toy Store	17135	20.672821	-103.396237	Avenida Inglaterra 3261, 44500 Guadalajara, Jalisco
Dimesa	Drugstore	17035	20.669415	-103.394701	44190 Guadalajara, Jalisco
Tiendita Doñitas	Miscellaneous Store	17096	20.673073	-103.395355	Jalisco
Carnes Finas de Sonora e Importadas	Butcher	17059	20.674381	-103.398155	Avenida Vallarta 4951, 45020 Guadalajara, Jalisco
Proshop Suzuki	Motorcycle Dealership	17012	20.67451	-103.395124	Guadalajara, Jalisco
Soluciones en Electronica Aplicada	Retail	17000	20.674363	-103.400509	Vallarta 3959, 45049 Zapopan, Jalisco
Chedraui	Grocery Store	17069	20.67917	-103.400142	Avenida México 3300 (Av Aztecas), 44670 Guadalajara, Jalisco
La Cabaña del Angel	Taco Restaurant	13306	20.683114	-103.396121	Aztecas 296 (Mayas), 44670 Guadalajara, Jalisco
Martí	Sporting Goods Retail	17117	20.67934	-103.398376	Plaza México Local A-15 (Av. México 3300), 45120 Guadalajara, Jalisco
Jugueteca	Toy Store	17135	20.67832	-103.397051	Guadalajara, Jalisco
Superama	Department Store	17033	20.685029	-103.395542	Manuel Acuña 3200, 44690 Guadalajara, Jalisco
Terraza Quetzal	Playground	16037	20.681986	-103.393058	Guadalajara, Jalisco
Fresko	Grocery Store	17069	20.675209	-103.39289	Vallarta 3300, 44690 Guadalajara, Jalisco
Super la Playa	Beer Store	17058	20.678946	-103.393166	Dgl Golfo de Cortes 3090 (Av. México), 44270 Guadalajara, Jalisco
Ferreterias Calzada	Hardware Store	17090	20.67824	-103.399068	Avenida México 3339, 44690 Guadalajara, Jalisco
7-Eleven	Convenience Store	17029	20.684324	-103.399759	Manuel Acuña 3425, 44670 Guadalajara, Jalisco
Defactori	Retail	17000	20.67926	-103.392292	Avenida México 3053, Guadalajara, Jalisco
Plaza México	Shopping Mall	17114	20.678918	-103.39751	Avenida México 3300 (Homero), 44670 Guadalajara, Jalisco
Dportenis Factory	Textiles Store	17038	20.679319	-103.398119	Avenida México 3300, 45120 Guadalajara, Jalisco
Propiso	Retail	17000	20.678539	-103.397409	Mexico 3370, 45120 Zapopan, Jalisco
Pacific Pharma	Cosmetics Store	17030	20.679322	-103.396887	Guadalajara, Jalisco
Grupo Empresarial Nahel	Bicycle Store	17119	20.678532	-103.39698	Cll 3203 s/n, 44470 Guadalajara, Jalisco
Boga7	Boutique	17020	20.678948	-103.397443	Avenida Homero 157A, 44690 Guadalajara, Jalisco
LaCarola	Women's Store	17052	20.679547	-103.40004	
7-Eleven	Convenience Store	17029	20.680387	-103.393217	Reforma 3092, 44638 Guadalajara, Jalisco
Acosta Cazares Elizabeth	Computer Repair Service	11027	20.678426	-103.400475	Avenida Mexico 3370 11F, 44670 Guadalajara, Jalisco
Jalco Iluminacion	Clothing Store	17043	20.678148	-103.400503	Avenida Mexico 3370, 44100 Guadalajara, Jalisco
Comidas Italianas	Food and Beverage Retail	17057	20.67842	-103.395292	Avenida Mexico 3177, 44690 Guadalajara, Jalisco
Tecno Lite	Furniture and Home Store	17082	20.680567	-103.395118	
Babuu	Baby Store	17014	20.680137	-103.394862	44670 Guadalajara, Jalisco
Rojo Martini Showroom	Jewelry Store	17045	20.676432	-103.400219	Miguel Hidalgo 3408 (Diagonal Sn. Jorge), 44510 Guadalajara, Jalisco
Entorno Lila	Shopping Mall	17114	20.68014	-103.394379	
Flexi	Clothing Store	17043	20.678467	-103.396713	Avenida Mexico 3225 (Juan Palomar y Arias), 44690 Guadalajara, Jalisco
Poleman Comercial	Department Store	17033	20.678167	-103.400307	Avenida Mexico 3370 3 (Colonia Monraz), 44670 Guadalajara, Jalisco
Plaza Yakis	Shopping Mall	17114	20.677419	-103.393771	Guadalajara, Jalisco
Pasión Boutique	Boutique	17020	20.678571	-103.393722	
El amigo del hogar	Hardware Store	17090	20.67839	-103.393221	Calle Juan Palomar y Arias 166, 44690 Guadalajara, Jalisco
Palapa Music	Concert Hall	10037	20.684296	-103.398142	Manuel Acuna 3359E, 44660 Guadalajara, Jalisco
Fit Fluffers	Candy Store	17060	20.684438	-103.398281	3379 Avenida Manuel Acuña, 44670 Guadalajara, Jalisco
Office Depot	Office Supply Store	17102	20.674802	-103.39306	Avenida Vallarta (Juan Palomar y Arias), Guadalajara, Jalisco
Papeleria Paco	Arts and Crafts Store	17003	20.683412	-103.394212	Mayas 3147 (Tarahumaras), 44670 Guadalajara, Jalisco
Farmacia Mendoza	Health and Medicine	15000	20.683882	-103.394814	Monraz 295, 44670 Guadalajara, Jalisco
Centro Comercial Buganbilias	Shopping Mall	17114	20.684866	-103.397291	Residencial Arboledas, 45070 Zapopan, Jalisco
Top Care Store	Supplement Store	17132	20.684919	-103.395488	Avenida Manuel Acuña 3188, 44670 Guadalajara, Jalisco
Marmoles Arca Occidente	Hardware Store	17090	20.68471	-103.395509	Avenida Manuel Acuña 3184 22 (Aztecas), 44670 Guadalajara, Jalisco
Farmacia Generix	Drugstore	17035	20.684206	-103.394069	Golfo de Cortéz (Av. México), Guadalajara, Jalisco
Scrapbook...n More	Retail	17000	20.685029	-103.395542	Avenida Manuel Acuña 3184 (Esquina con Aztecas), 44670 Guadalajara, Jalisco
Fua Showroom	Furniture and Home Store	17082	20.685256	-103.395325	Plaza Atelier Local 20 (Glorieta Manuel Acuña)
Entorno Margarita	Shopping Mall	17114	20.687852	-103.395885	Eulogio Parra 3200 (Aztecas), 44670 Guadalajara, Jalisco
7-Eleven	Convenience Store	17029	20.687212	-103.393122	Juan Palomas y Arias 624 (Av. Eulogio Parra), 44520 Guadalajara, Jalisco
Óptica Faxail	Eyecare Store	17037	20.689864	-103.39895	Plaza Universidad, Zapopan, Jalisco
Flores Suites Margarita	Flower Store	17056	20.688001	-103.395895	Guadalajara, Jalisco
Farmacias Benavides	Drugstore	17035	20.684798	-103.393167	Avenida Yaquis 562, 44680 Guadalajara, Jalisco
Parque San Javier - Ventas	Residential Building	12094	20.692241	-103.396941	Jalisco
Paula Guzmán	Jewelry Store	17045	20.685256	-103.395325	Manuel Acuña 3184 (Aztecas), 44640 Guadalajara, Jalisco
Comercializadora Greenhow	Agriculture and Forestry Service	11002	20.688554	-103.393247	Juan Palomar y Arias 662, 45110 Guadalajara, Jalisco
Benavides Yaquis	Drugstore	17035	20.690492	-103.393379	Jalisco
ReVerdeSer	Restaurant	13065	20.68319	-103.396433	Mayas 3345, Guadalajara, Jalisco
Mundo del Mago Henry	Party Supply Store	17107	20.682985	-103.400087	Tulipan 28, 44520 Guadalajara, Jalisco
Blumma Florist	Flower Store	17056	20.68785	-103.391503	Eulogio Parra 3030 (Pablo Casals), 44670 Guadalajara, Jalisco
Cuatro Biomarket	Health Food Store	17071	20.683586	-103.39363	44670 Guadalajara, Jalisco
Karnes Selectas	Butcher	17059	20.684712	-103.392498	44670 Guadalajara, Jalisco
Velour	Boutique	17020	20.687382	-103.391355	
Bici Gato	Bicycle Store	17119	20.684973	-103.392308	El Greco 521, Guadalajara, Jalisco
Ceremony Collection	Boutique	17020	20.687763	-103.390955	General Elugio Parra
Sandoval Raygoza Jose	Flower Store	17056	20.687744	-103.396019	Avenida Aztecas s/n, Jalisco
Oxxo	Grocery Store	17069	20.69086	-103.397425	Seris 843B, 44670 Guadalajara, Jalisco
Oxxo	Grocery Store	17069	20.69086	-103.397425	Avenida Enida Acueducto 1434, 45138 Guadalajara, Jalisco
Rodriguez Joyas	Jewelry Store	17045	20.684655	-103.400375	Avenida Mexico 3300, 44690 Guadalajara, Jalisco
Espacio Serv	Furniture and Home Store	17082	20.694069	-103.397858	P de la Cima 3453, Jalisco
Casas en Venta y Renta	Real Estate Service	11145	20.687744	-103.391685	Parras Sn 633, 45560 , Jalisco
Empathy by VC. The Line Of Life	Boutique	17020	20.695271	-103.391413	Avenida Montevideo 3181 (Patagonia), 44630 Guadalajara, Jalisco
Animals	Pet Supplies Store	17110	20.69105	-103.3976	Zapopan, Jalisco
Publicitaria Villavel	Advertising Agency	11001	20.697003	-103.395842	Paseo Loma Sur 7809, 44200 Guadalajara, Jalisco
Suspensiones y Amortiguadores	Automotive Service	11009	20.699626	-103.397914	Base Aerea 900, 45138 Guadalajara, Jalisco
Flextronics de Mex	Electronics Store	17025	20.699626	-103.397914	Base Aerea Km 5S, Guadalajara, Jalisco
Blend Tobacco	Tobacco Store	17134	20.695316	-103.39688	44660 Guadalajara, Jalisco
Perez de Alba Farfan Marco Ant	Winery	13387	20.699772	-103.399261	Avenida Real Acueducto 371, 45116 Guadalajara, Jalisco
Farmacias Benavides	Drugstore	17035	20.699772	-103.399261	Avenida Acueducto s/n, 45100 Guadalajara, Jalisco
Urbaine Urban Footwear	Shoe Store	17048	20.70001	-103.399173	Plaza Pabellon 10A, Guadalajara, Jalisco
PaperCup Papeleria	Office Supply Store	17102	20.699268	-103.395073	
El Spot	Scenic Lookout	16046	20.69562	-103.393517	Pablo Casals (Montevideo), Guadalajara, Jalisco
Operadora Lob	Women's Store	17052	20.701348	-103.40053	Acueducto 2380, 44660 Guadalajara, Jalisco
Scappino la Gran Plaza	Men's Store	17047	20.693083	-103.401099	Don Bosco Vallarta, Guadalajara, Jalisco
Bodega 15	Grocery Store	17069	20.695355	-103.392856	Jalisco
Romero Flores Antonio Dr	Flower Store	17056	20.696468	-103.392331	Pablo Neruda 3265 27, Guadalajara, Jalisco
Comercial Asesora Medica Occidente	Medical Supply Store	17095	20.696468	-103.392331	Avenida Pablo Neruda 3265, 8, 44660 Guadalajara, Jalisco
Omnilife de Mexico	Car Dealership	17006	20.697659	-103.392055	Cll Francisco I Madero 500, Guadalajara, Jalisco
Comex Lomas	Arts and Crafts Store	17003	20.690951	-103.397675	
Surprise	Gift Store	17089	20.690825	-103.39812	Avenida Aztecas 1177 (Paseo de la Cañada), 44670 Guadalajara, Jalisco
Cassius Mobiliario	Furniture and Home Store	17082	20.694041	-103.391795	Jalisco
Oxxo	Grocery Store	17069	20.696559	-103.392581	Pablo Neruda 3280 (Nueva Escocia), 44630 Guadalajara, Jalisco
Oxxo	Grocery Store	17069	20.690954	-103.397263	Guadalajara, Jalisco
Cardenas Gomez Ma Imera	Boutique	17020	20.696899	-103.396927	Avenida Enida Acueducto 2380 18, Jalisco
Urunuela Gonzalez Jorge	Mobile Phone Store	17026	20.696899	-103.396927	Avenida Enida Acueducto 2380 18, Jalisco
Studio Jeans	Clothing Store	17043	20.696948	-103.396884	Avenida Acueducto 2380, 44660 Guadalajara, Jalisco
Castro Guzman Gilberto	Butcher	17059	20.696878	-103.396912	Avenida Enida Acueducto 3204, 45138 Guadalajara, Jalisco
Logistica Global Especializada	Car Parts and Accessories	17011	20.696714	-103.396782	Avenida Enida Acueducto 5512 13, Jalisco
Hernandez Davalos Hector Fabian	Print Store	17112	20.698834	-103.398512	Acueducto 2380, 44660 Guadalajara, Jalisco
Floreria Guadalajara	Flower Store	17056	20.699338	-103.397814	Paseo de la Noria 33, 44660 Guadalajara, Jalisco
Ferreterías Calzada - Guadalajara	Hardware Store	17090	20.699772	-103.399261	Avenida Acueducto 6050 1, Guadalajara, Jalisco
Gdl Document Solutions	Retail	17000	20.696985	-103.394353	Sta Teresa de Jesus 234, 45088 Zapopan, Jalisco
Forza Motor Sport	Clothing Store	17043	20.691168	-103.39733	Pse Aztecas 1161, Guadalajara, Jalisco
Jardín Japonés	Amusement Park	10001	20.704994	-103.392455	Bosque los Colomos (El Chaco 3200), 44668 Guadalajara, Jalisco
Bosque Urbano, Extra AC	Non-Profit Organization	12086	20.708166	-103.390973	Avenida Patria 1000 (Alberta), Guadalajara, Jalisco
Vivero Colomos	Garden Center	17101	20.708166	-103.390973	Avenida Patria 1000, Zapopan, Jalisco
Florería Guadalajara	Flower Store	17056	20.705671	-103.396278	Condominio Lomas de San Javier, Guadalajara, 44660, Guadalajara, Jalisco
Jardín Mexicano	Garden	16017	20.709167	-103.396318	Bosque los Colomos (El Chaco 3200), 44660 Guadalajara, Jalisco
Mobo	Electronics Store	17025	20.710532	-103.397154	45160 Zapopan, Jalisco
Radio Shack	Electronics Store	17025	20.707893	-103.402572	Plaza Acueducto, Zapopan, Jalisco
Arnoldini	Candy Store	17060	20.704659	-103.402858	Plaza Andares
Derma farmacia dermatológica	Drugstore	17035	20.704213	-103.403085	Acueducto, Zapopan, Jalisco
Porsche Patria	Car Dealership	17006	20.710048	-103.402369	Jalisco
Cyber Cafe Santa Fe	Electronics Store	17025	20.712296	-103.398146	Zapopan, Jalisco
Tlapaleria ODY	Hardware Store	17090	20.712216	-103.398024	Eva Briseño 615, 45168 Zapopan, Jalisco
Super Cremeria santa fe	Convenience Store	17029	20.710966	-103.392845	Eva briseño 607, 45160 Zapopan, Jalisco
La Mirilla	Flea Market	17054	20.705057	-103.391088	44660 Guadalajara, Jalisco
