name	category	category_code	lat	lon	address
HRSJ	Hospital	15014	20.721116	-103.428754	Zapopan, Jalisco
Dr. francisco Gomez Regalado	Doctor's Office	15031	20.721187	-103.42919	Piso 7 consultorio 1A, 45136 Zapopan, Jalisco
Hospital Real San José Valle Real	Hospital	15014	20.72144	-103.42951	45136 Zapopan, Jalisco
Consultorio Salud Integral	Doctor's Office	15031	20.727521	-103.428591	Zapopan, Jalisco
Urvi	Ophthalmologist	15041	20.728073	-103.421665	Avenida las Rosas 420, 44510 Zapopan, Jalisco
Consultorio Dental Meza	Dentist	15007	20.729884	-103.423466	Avenida Santa Margarita 537 (Magnolias), 45130 Zapopan, Jalisco
Clinica Dental Diaz del Valle	Dentist	15007	20.729859	-103.429773	Zapopan, Jalisco
Servicio Privado de Emergencia	Ambulance Service	15009	20.731207	-103.424401	Avenida San Francisco 3256, Zapopan, Jalisco
Veterinaria San Jose	Veterinarian	15054	20.740073	-103.424818	Acueducto Avenida 1120A, 45019 Zapopan, Jalisco
Centro Integral del Masaje	Physical Therapy Clinic	15026	20.734827	-103.424241	Calle Violetas 385, 45138 Zapopan, Jalisco
Centro de Salud Santa Margarita	Hospital	15014	20.733345	-103.422698	45130 Zapopan, Jalisco
Centro Vetrinario Wameru	Veterinarian	15054	20.732175	-103.421258	Zapopan, Jalisco
No + kilos	Doctor's Office	15031	20.731668	-103.421362	Zapopan, Jalisco
VALHER Plaza Condominio	Medical Lab	15017	20.730243	-103.422078	Santa Margarita 3028 (Plaza Condominio), Zapopan, Jalisco
Veterinaria Clinican	Veterinarian	15054	20.742978	-103.425632	Calle Valle del Nilo 1361 (av acueducto y valle Volga), 45138 , Jalisco
Far Homeopatica Amaranto	Alternative Medicine Clinic	15003	20.743724	-103.425752	Avenida Acueducto 1427, Zapopan, Jalisco
Unidad Médica de Especialidades Girasoles	Doctor's Office	15031	20.742353	-103.425195	Avenida Acueducto 1290, 45138 Zapopan, Jalisco
Centro Veterinario Bourgelat	Veterinarian	15054	20.741278	-103.425411	Avenida Acueducto 1641B, 45138 Zapopan, Jalisco
Ortho - Care	Dentist	15007	20.744724	-103.425136	45138 Zapopan, Jalisco
Centro dental de especialidades	Health and Medicine	15000	20.744824	-103.425059	Calzada Federalistas 1542, Zapopan, Jalisco
Policlinik	Spa	11073	20.745089	-103.427881	45138 Zapopan, Jalisco
Proclinik	Doctor's Office	15031	20.745237	-103.42788	Avenida del Valle, Zapopan, Jalisco
Sanus Clínica Nutricional	Doctor's Office	15031	20.745335	-103.427862	Avenida del valle 1864, 45138 Zapopan, Jalisco
Centro Veterinario del Valle	Medical Center	15016	20.741188	-103.428925	Avenida Valle de Atemajac 2025, 45138 Zapopan, Jalisco
Samcor	Medical Lab	15017	20.744804	-103.423116	1350 Calzada Federalistas, 45138 Zapopan, Jalisco
Shanti Terapia Holística	Alternative Medicine Clinic	15003	20.744949	-103.422668	Calle de las Castañas 50 (Calle De Los Cedros), 45138 Zapopan, Jalisco
Baybay Clinik-Spa	Nutritionist	15023	20.744366	-103.422054	Calzada Federalistas 1239, 45138 Zapopan, Jalisco
Hospital san miguel arcangel	Hospital	15014	20.747442	-103.430052	Javenida Ier Mina 2415, 45067 Guadalajara, Jalisco
Clinica Dental del Valle	Dentist	15007	20.748794	-103.428773	Federalistas, Zapopan, Jalisco
Pets & Shop	Veterinarian	15054	20.748967	-103.428993	Avenida Acueducto 2102, 44540 Zapopan, Jalisco
Alternativa Shenqui	Acupuncture Clinic	15001	20.741301	-103.428507	Avenida Valle de Atemajac 1996, 45138 Zapopan, Jalisco
Unidad de Patologia Clinica	Medical Center	15016	20.750058	-103.42052	Jalisco
Unidad de Patologia Clinica	Medical Lab	15017	20.749679	-103.420169	Juan Gil Preciado (Plaza Aleira), Zapopan, Jalisco
Pharmalife de México	Health and Medicine	15000	20.752513	-103.420536	Prolongación los Robles Sur 258I (Av. Juan Gil Preciado), 45134 Zapopan, Jalisco
DIM - Diagnostico Imagenologia Molecular	Medical Center	15016	20.758792	-103.426137	Nuevo México, Jalisco
Maquinaria Leñero	Ophthalmologist	15041	20.759524	-103.423536	Clle a N0 2078, 45138 Zapopan, Jalisco
Precise Dental Inter	Dentist	15007	20.764535	-103.423946	Cll Eugenio Cuzin 925, 45145 Guadalajara, Jalisco
Laboratorio Optimex	Medical Lab	15017	20.764535	-103.423946	Eugenio Cuzin 945, Guadalajara, Jalisco
centro de salud Hogares de Nuevo México	Doctor's Office	15031	20.767629	-103.420656	Zapopan, Jalisco
Dr. Jorge Saucedo Pérez	Psychiatrist	15047	20.770316	-103.421362	Antes 20 de Noviembre 360, Zapopan, Jalisco
Ortiz Ceja Lilia Monica	Orthopedic Surgeon	15043	20.792411	-103.42342	Avenida Hgo 241, 45100 Guadalajara, Jalisco
American Orthodontics México	Dentist	15007	20.85059	-103.426952	Avenida M. Othero 1917, 45050 Guadalajara, Jalisco
Mayordent	Dentist	15007	20.594263	-103.416565	Bahía de todos los Santos 2719, 45609 Tlaquepaque, Jalisco
Consultorio Dental B.A	Dentist	15007	20.594585	-103.418705	Bahia de Todos los Santos (Bahia De Huatulco), Jalisco
Clínica Veterinaria Hábitat	Veterinarian	15054	20.592697	-103.412541	Camino Real a Colima 720, Tlaquepaque, Jalisco
Consultorio Dental	Dentist	15007	20.602617	-103.419403	Bahía de Tenacatita 2515 (Bahía De Huatulco), Tlaquepaque, Jalisco
Valcazar Vp	Veterinarian	15054	20.599261	-103.413519	Camino a La Tijera 853, 45234 Zapopan, Jalisco
Dolce Arte	Assisted Living Service	15004	20.60067	-103.413185	Avenida del Bosque, Guadalajara, Jalisco
Pediakids	Physician	15027	20.599468	-103.413045	López Mateos Sur 5550 (Local 22), 45645 Tlaquepaque, Jalisco
Emfermeria	Medical Center	15016	20.607078	-103.417136	Tlaquepaque, Jalisco
Casadeesrudiantes.com	Assisted Living Service	15004	20.604687	-103.41602	Tlaquepaque, Jalisco
CasadeEstudiantes.com	Assisted Living Service	15004	20.604689	-103.41581	Tlaquepaque, Jalisco
Nutricia	Doctor's Office	15031	20.606899	-103.414326	Edificio M, 45604 Tlaquepaque, Jalisco
Servicio Médico Domo ITESO	Doctor's Office	15031	20.60716	-103.413707	Tlaquepaque, Jalisco
Dentalogic	Dentist	15007	20.612198	-103.416186	Avenida Camino al ITESO 8650, Jalisco
Terapet	Veterinarian	15054	20.616184	-103.41711	Calle tuxtla 6018, 45080 Zapopan, Jalisco
Posada VAI	Assisted Living Service	15004	20.618083	-103.419038	Zapopan, Jalisco
Farmacia San Gabriel	Doctor's Office	15031	20.618957	-103.413294	Avenida Sierra de Tapalpa 5870 (Av. Del Pinar), Guadalajara, Jalisco
Con Paciente Particula	Doctor's Office	15031	20.621651	-103.417386	Zapopan, Jalisco
Cuicui	Assisted Living Service	15004	20.623044	-103.417701	Zapopan, Jalisco
Hemur	Medical Center	15016	20.622814	-103.419602	Ninos heroes 108, 39690 Zapopan, Jalisco
Saldamando Masaje	Health and Beauty Service	11061	20.624935	-103.41855	Valle de Atejamac 3384, 45080 Guadalajara, Jalisco
Rehabilitarte Reabilitación Integral	Medical Center	15016	20.626097	-103.41898	Zapopan, Jalisco
Salud Digna	Medical Lab	15017	20.627468	-103.418352	Zapopan, Jalisco
Consultorio Dr. Francisco Meza	Doctor's Office	15031	20.626513	-103.415996	Zapopan, Jalisco
"Centro de Atención al Adulto Mayor ""AiAM"""	Doctor's Office	15031	20.624367	-103.420161	Nonohalco 3485 (Av. López Mateos Sur), 45130 Zapopan, Jalisco
La Loquera	Mental Health Clinic	15019	20.627154	-103.420225	45070 Zapopan, Jalisco
Fresh Feet podólogos	Health and Beauty Service	11061	20.623884	-103.420463	Avenida del Pinar 3498B (López Mateos), Zapopan, Jalisco
Psique	Doctor's Office	15031	20.622985	-103.419974	Zapopan, Jalisco
Metaboli-k	Doctor's Office	15031	20.624811	-103.414704	Calle Atengo (Esq. Con Sierra De Mazamitla), Zapopan, Jalisco
Dentista Liz Lascano	Dentist	15007	20.626706	-103.414941	Sierra Purificacion 1827 (Sierra Mazamitla), 45080 , Jalisco
Consultorio Dental Cortes	Dentist	15007	20.625967	-103.414043	Avenida 18 de Marzo 1726 (Sierra De Mazamitla), Guadalajara, Jalisco
Hospital de Padua	Hospital	15014	20.62883	-103.419365	Nicolas Copernico 3638, 45070 Zapopan, Jalisco
Consultorio - Dr. Villegas	Doctor's Office	15031	20.628515	-103.415836	Rio Lerma 2075 (Rio Cuitzmala Y Rio Santiago), 45080 Guadalajara, Jalisco
Felix Beltran Gustavo	Obstetrician Gynecologist (Ob-gyn)	15039	20.62874	-103.420067	Avenida Nicolas Copernico 3685, 45070 Guadalajara, Jalisco
Consultorio Dental Camacho	Dentist	15007	20.626427	-103.413536	Avenida Sierra de Mazamitla 5410 (Río purificación y Rio Tomatlán), 45080 Zapopan, Jalisco
Richard Home	Health and Medicine	15000	20.627974	-103.414167	Zapopan, Jalisco
Dental Luxe	Dentist	15007	20.629275	-103.420192	Avenida Nicolas Copernico 3730 (Centro Comercial Medicenter), Zapopan, Jalisco
Medi Center Arboledas	Hospital	15014	20.629235	-103.420131	Nicolas Copernico 3730, Zapopan, Jalisco
Optivision Laser Guadalajara	Hospital	15014	20.629365	-103.420442	Zapopan, Jalisco
Núcleo Médico - Psicológico	Medical Center	15016	20.630146	-103.417579	Juan Kepler 3243 (Virgen), Zapopan, Jalisco
Macedo Diaz Sandra Luz Dra.	Plastic Surgeon	15046	20.628982	-103.421322	Nicolas Copernico 3971, 45080 Zapopan, Jalisco
Dentista Mariela Farias	Dentist	15007	20.628913	-103.421329	Avenida Copernico 3817 (Sagitario), 45079 Zapopan, Jalisco
Nucleo Medico	Medical Center	15016	20.630397	-103.418073	Zapopan, Jalisco
Contacto Saludable	Doctor's Office	15031	20.629504	-103.420428	Zapopan, Jalisco
Redu-Fácil las Aguilas Zapopan	Health and Medicine	15000	20.630344	-103.41743	Avenida Lopez Mateos 5295 (Pierre Simón Laplace), 45070 Zapopan, Jalisco
Odontología Integral	Dentist	15007	20.63049	-103.418343	Calle Virgen 5346 (Juan Kepler), 45070 Zapopan, Jalisco
Dr. Enrique Espinosa Robles	Dentist	15007	20.630637	-103.418437	Virgen 5346-2, 45070 Zapopan, Jalisco
Mr Dog	Veterinarian	15054	20.630374	-103.417362	Pedro Simon Laplace 3633, 45070 Zapopan, Jalisco
Imss las Aguilas	Doctor's Office	15031	20.630652	-103.417335	Zapopan, Jalisco
Dr. José Dionisio Castillo Reumatólogo	Doctor's Office	15031	20.63019353995861	-103.42019475996494	C. Sagitario 5399, Arboledas, 45070 Zapopan, Jalisco
U.M.F. #171 Imss	Hospital	15014	20.6309	-103.417375	Avenida Lopez Mateos 3646 (Pedro Simón Laplace), 45070 Zapopan, Jalisco
Centro Body	Doctor's Office	15031	20.624456	-103.412245	Zapopan, Jalisco
Cerene	Medical Center	15016	20.630958	-103.418924	Zapopan, Jalisco
Petludoz	Veterinarian	15054	20.62775	-103.412498	45080 Zapopan, Jalisco
Vargas Rodriguez Rosalba Dra.	Physician	15027	20.62966	-103.421903	N. Copernico 3912-8, 45070 Zapopan, Jalisco
Terapia Reiki	Medical Center	15016	20.625213	-103.411646	Rio Tomatlan (AV. 18 DE MARZO), 45080 Zapopan, Jalisco
Salud en equilibrio	Mental Health Clinic	15019	20.627995	-103.412287	Sierra de Mazamitla 5175, 45089 Zapopan, Jalisco
Concesa Laboratorios	Medical Lab	15017	20.633814	-103.417863	Zapopan, Jalisco
Healthy Pets	Veterinarian	15054	20.634801	-103.416664	Sagitario 5037B, Zapopan, Jalisco
Unidad de Salud Integral la Calma	Medical Center	15016	20.633907	-103.41636	Zapopan, Jalisco
homeopatia Dr. Lety	Doctor's Office	15031	20.633195	-103.419285	Zapopan, Jalisco
Farmacias Abc de Mexico	Health and Medicine	15000	20.632634	-103.417923	Avenida Cruz del Sur 5000T, 45070 Guadalajara, Jalisco
Centro Medico Quirurgico	Doctor's Office	15031	20.635336	-103.414214	Zapopan, Jalisco
Distrito Sonrisa	Dentist	15007	20.635507	-103.416187	Sagitario 3725 (Avenida De La Calma), 45070 Zapopan, Jalisco
Casuarto	Assisted Living Service	15004	20.634687	-103.415543	Zapopan, Jalisco
Villa Lupita	Assisted Living Service	15004	20.634517	-103.415332	Calle Virgen, Zapopan, Jalisco
Pro-Kids	Dentist	15007	20.635612	-103.415871	Zapopan, Jalisco
Hospital veterinario la calma	Veterinarian	15054	20.635642	-103.415803	Zapopan, Jalisco
Clínica Kahlo - Psicólogos en Guadalajara	Doctor's Office	15031	20.631975	-103.41724	Calle Virgen 5127 (Calle Cruz del Sur), 45070 Guadalajara, Jalisco
Centro de Intervencion en Crisis	Emergency Room	15010	20.632741	-103.415897	Zapopan, Jalisco
Despertar - Psicología Transpersonal	Mental Health Clinic	15019	20.63506	-103.42087	45070 Zapopan, Jalisco
Renalife	Medical Center	15016	20.632709	-103.415511	López Mateos Sur 5076, Zapopan, Jalisco
Paudent Dental Center	Dentist	15007	20.635457	-103.414864	Avenida La Calma 3279 (Virgen), Jalisco
Perfect Smile	Dentist	15007	20.635546	-103.414647	Zapopan, Jalisco
Clinicas. del bosque consultorio dental	Dentist	15007	20.635336	-103.414214	Cosmos 2673 (Av. Arcos), Zapopan, Jalisco
Animal Care Center Guadalajara	Veterinarian	15054	20.636559	-103.413048	Zapopan, Jalisco
Dra. Cecilia de los Angeles Gutierrez Uribe	Obstetrician Gynecologist (Ob-gyn)	15039	20.639364	-103.417183	Mariano Otero 3601, 45070 Zapopan, Jalisco
Cehavi-Desarrollo Visual SC	Doctor's Office	15031	20.63921	-103.416162	Santa Catalina, Zapopan, Jalisco
Tecno Vida	Health and Medicine	15000	20.634829	-103.41248	Zapopan, Jalisco
Der Kompass	Assisted Living Service	15004	20.631793	-103.412881	Orion 3375, Guadalajara, Jalisco
Delgadillo Napoles Norma Angelica	Healthcare Clinic	15011	20.638664	-103.41415	Cll Sagitario 3485, 45070 Guadalajara, Jalisco
Pediatra. Dra. Echeagaray	Doctor's Office	15031	20.632138	-103.412394	Zapopan, Jalisco
Grupo Medico Carnero	Doctor's Office	15031	20.631908	-103.422392	Zapopan, Jalisco
Clínicas DOC	Doctor's Office	15031	20.637155	-103.412479	Balanza 3249 Local 4 (Av. López Mateos & Pegaso), Guadalajara, Jalisco
MediAccess	Doctor's Office	15031	20.637531	-103.412644	Zapopan, Jalisco
Pro Boca	Dentist	15007	20.637722	-103.412552	Zapopan, Jalisco
Medica Sur	Doctor's Office	15031	20.630488	-103.422598	Copernico, Guadalajara, Jalisco
Hato Libre en Tiempo Real SAPI de CV	Medical Lab	15017	20.643857	-103.418343	Volcan Cofre de Perote 4690 (AMADO NERVO), 45070 Zapopan, Jalisco
Procura	Medical Center	15016	20.64173	-103.41842	Zapopan, Jalisco
Physolutions - HighPro	Physical Therapy Clinic	15026	20.64163	-103.41915	Avenida Volcán Popocatépetl 4624, Zapopan, Jalisco
Cidvid Servicios Médicos	Doctor's Office	15031	20.641207	-103.41757	C. Volcán Popocatépetl 4571 (C. Volcán Etna), 45070 Zapopan, Jalisco
Farmagenex	Doctor's Office	15031	20.642328	-103.419998	Avenida Patria (Poppcatepetl), Zapopan, Jalisco
Quiropractico	Massage Clinic	11070	20.644614	-103.414135	Octava Sur 5597, 45200 Zapopan, Jalisco
Consultorio de Especialidades Médicas	Doctor's Office	15031	20.639591	-103.416966	3585 Pegaso (Casiopea), 45070 Zapopan, Jalisco
Dental Estetic	Dentist	15007	20.641484	-103.413992	Avenida Mariano Otero 4297 (Estrella Polar), 45070 Zapopan, Jalisco
Urologia Avanzada	Obstetrician Gynecologist (Ob-gyn)	15039	20.639991	-103.415436	Pegaso 3585, 45070 Guadalajara, Jalisco
Dra. Brenda Vega Especialidades Odontologicas	Dentist	15007	20.639393	-103.417195	Zapopan, Jalisco
Tierliebe Hospital Veterinario	Veterinarian	15054	20.6396	-103.41932	Avenida Patria 2945C (Volcán Vesubio y Mariano Otero), 45070 Zapopan, Jalisco
Centro Médico Mariano Otero	Medical Center	15016	20.639372	-103.41721	Zapopan, Jalisco
Consultorio Dr. Jorge Glicerio González	Doctor's Office	15031	20.640061	-103.415429	Zapopan, Jalisco
Consultorio Dr. Federico Minakata O	Doctor's Office	15031	20.640061	-103.415429	Zapopan, Jalisco
Odonto Spa	Dentist	15007	20.639299	-103.417296	Avenida Mariano Otero 3615D, 45070 Zapopan, Jalisco
Dentalia	Dentist	15007	20.649721	-103.418293	Labna 1437 (Calle Labna 1437), 45050 Zapopan, Jalisco
Vap Dental Studio	Dentist	15007	20.637508	-103.417626	Zapopan, Jalisco
Departamento Médico Carestream	Doctor's Office	15031	20.644294	-103.411361	Mariano Otero 408, Zapopan, Jalisco
Ópticas Platino Ciudadela	Ophthalmologist	15041	20.649522	-103.419901	Zapopan, Jalisco
Ibañez Brambila Javier Dr	Dentist	15007	20.650117	-103.417995	Moctezuma 4677, 45050 Guadalajara, Jalisco
Konetl nucleo medico	Doctor's Office	15031	20.637338	-103.414732	Zapopan, Jalisco
Orto Laser, Sc	Dentist	15007	20.650048	-103.418001	Avenida Moctezuma 4677 (Labná), 45050 Zapopan, Jalisco
Gonzalez Jorge Glicerio Dr	General Surgeon	15035	20.640061	-103.415429	Pegaso 3585, 44520 Guadalajara, Jalisco
Atencion Odontologica Dra. Alejandra Araujo Vizcaino	Dentist	15007	20.639588	-103.420335	Patria 1352 Loc 1, 45110 Zapopan, Jalisco
Cams&Fri	Assisted Living Service	15004	20.65156	-103.417576	Zapopan, Jalisco
Dental Axis	Dentist	15007	20.653159	-103.418341	Avenida Labna 1391 - 3 (Tezozomoc), 45050 Zapopan, Jalisco
Dentalaxis	Dentist	15007	20.65313	-103.418408	45050 Zapopan, Jalisco
Elite Dogs	Veterinarian	15054	20.653109	-103.418437	Avenida Labna 1391-2, 45054 Guadalajara, Jalisco
Salud y Bienestar Integral	Medical Center	15016	20.653589	-103.418881	Labná 1332 (Tulum), 45054 Zapopan, Jalisco
Salud Integral, A. C.	Medical Center	15016	20.6536	-103.41901	Zapopan, Jalisco
Nucleo Medico Salud y Vida	Doctor's Office	15031	20.650871	-103.41779	Zapopan, Jalisco
Unidad de Especialidades Moctezuma	Mental Health Clinic	15019	20.650751	-103.417608	Zapopan, Jalisco
Dr Adolfo Bocanegra - Medicina Estética	Doctor's Office	15031	20.650552	-103.417468	4662 Avenida Moctezuma (Avenida Labna), 45050 Zapopan, Jalisco
CD. Esp. Odontopediatría Verónica I. Valencia Aguilar	Health and Medicine	15000	20.650543	-103.417628	Avenida Moctezuma 4662, Zapopan, Jalisco
Acupunturista Dr. Barraza	Doctor's Office	15031	20.653981	-103.415942	Zapopan, Jalisco
Hospital Salud de los Enfermos	Hospital	15014	20.654552	-103.418656	Zapopan, Jalisco
Centro de salud el Zapote	Doctor's Office	15031	20.65497	-103.41693	Cll Chimalpopoca 4426, 45050 Zapopan, Jalisco
Martin Glez Luz Ma Doctora	Health and Medicine	15000	20.650384	-103.415701	Moctezuma 4183, 45050 Guadalajara, Jalisco
Medicina General Anaya	Doctor's Office	15031	20.654473	-103.415023	Calle Tezozmoc 4343, 45050 Zapopan, Jalisco
Psicologa	Psychologist	15020	20.655712	-103.416144	Avenida Xochitl 4545, Guadalajara, Jalisco
Consultorio Psicologico	Mental Health Clinic	15019	20.656268	-103.418226	Avenida Xochitl 4545A, 45050 Zapopan, Jalisco
Nutrimomfit	Nutritionist	15023	20.653717	-103.413666	Tulum 4361 (AV Prado de los Laureles), 45050 Zapopan, Jalisco
Nutricion Avanzada VOG	Nutritionist	15023	20.654661	-103.414087	Avenida Xochitl 4293 (EL ZAPOTE), 45050 Zapopan, Jalisco
Kazan	Alternative Medicine Clinic	15003	20.656603	-103.41761	Avenida Xochilt 4660, Zapopan, Jalisco
Farmacia Homeopatica Kazan	Alternative Medicine Clinic	15003	20.656565	-103.418003	Avenida Xochitl 4660, Guadalajara, Jalisco
Consultorio Dental	Dentist	15007	20.65671	-103.416003	Prado de los Pirules 1172, Jalisco
Clinica Veterinaria Kchorros	Veterinarian	15054	20.649809	-103.413814	Clle Axayacatl 4396A, 45050 Guadalajara, Jalisco
Consultorio Dental Zahnarzt	Dentist	15007	20.64932	-103.413996	Kabah 1659B (Quetzalcoatl), 45050 Zapopan, Jalisco
Estancia de DIA	Assisted Living Service	15004	20.650726	-103.412921	Montezuma 4298, Guadalajara, Jalisco
Amiguitos	Veterinarian	15054	20.65454	-103.412113	Avenida Xochitl 4244 (Laureles), 45050 Zapopan, Jalisco
Dr. Alberto Delgadillo Canizales	Doctor's Office	15031	20.657999	-103.416756	Avenida Tepeyac 4570 (Entendimiento), 45047 Zapopan, Jalisco
Mediaccess Pegaso	Doctor's Office	15031	20.649258	-103.412717	Zapopan, Jalisco
Iridologo Alberto Delgadillo Canizales	Doctor's Office	15031	20.657735	-103.415546	Prado de los Eucaliptos 1117 (Av. Tepeyac), 45050 Zapopan, Jalisco
Glow Nutrióloga	Medical Center	15016	20.658135	-103.416381	Zapopan, Jalisco
Chavez Cardenas Minerva Dra	Healthcare Clinic	15011	20.656701	-103.413259	Tepeyac 1287, 45050 Guadalajara, Jalisco
Life Palace Spa	Doctor's Office	15031	20.657481	-103.414219	Zapopan, Jalisco
Ciudad Medica	Medical Center	15016	20.661879	-103.41642	San Miguel 435, Jalisco
Mandala	Nursery School	12055	20.663261	-103.416997	Avenida Guadalupe 4745, 45047 Zapopan, Jalisco
ONCOMEDICA - Dra. Citlalli López Arciga - Oncólogo e Internista certificado	Doctor's Office	15031	20.663301	-103.418184	Avenida Guadalupe 4560, 45050 Zapopan, Jalisco
C’ Sano	Nutritionist	15023	20.663295	-103.41834	Avenida Guadalupe (Escultores), 45058 Zapopan, Jalisco
Vital Médica Zapopan	Medical Center	15016	20.663326	-103.418228	Avenida Guadalupe 4560 (Escultores), 45030 Zapopan, Jalisco
Realce Corpo	Doctor's Office	15031	20.663393	-103.418117	Avenida Guadalupe 4558A, 45030 Zapopan, Jalisco
Arte Medic	Healthcare Clinic	15011	20.663371	-103.418105	Contadores 797-3, 44200 Zapopan, Jalisco
Instituto PHG	Mental Health Clinic	15019	20.660693	-103.414936	Avenida de los Leones 902, Zapopan, Jalisco
Bernal Bravo Laura Luz Dra	Dermatologist	15030	20.663598	-103.41575	Avenida Guadalupe 4693 401, 45030 Zapopan, Jalisco
NBF Nutrition Beyond Food	Doctor's Office	15031	20.659396	-103.415778	Zapopan, Jalisco
Centro Dermatológico	Doctor's Office	15031	20.664037	-103.415965	Zapopan, Jalisco
Clínica IMSS No. 88	Hospital	15014	20.664631	-103.417656	Washington 1988, Guadalajara, Jalisco
Joints & Bones	Chiropractor	15006	20.663733	-103.415085	Calle Organización 811 (Guadalupe), 45040 Zapopan, Jalisco
Urología Integrada	Doctor's Office	15031	20.666144	-103.420292	Avenida Manuel Clouthier 596, 45030 Zapopan, Jalisco
Omnilab Análisis Clínicos	Medical Lab	15017	20.664593	-103.42001	J. Clouthier 669 (San Luis Gonzaga), 45030 Zapopan, Jalisco
PROVIDA Clínica de Fertilidad	Doctor's Office	15031	20.664741	-103.419848	Avenida Manuel Clouthier 669, 45040 Zapopan, Jalisco
Dental Health Center	Dentist	15007	20.665027	-103.419496	Clouther 777, Zapopan, Jalisco
NutriNova	Doctor's Office	15031	20.664297	-103.414449	Zapopan, Jalisco
Beauté Belleza Médica	Spa	11073	20.665443	-103.417576	661 Calle San Luis Gonzaga, Zapopan, 45030 (Esq. San Luis Gonzaga), 45030 Guadalajara, Jalisco
Jardines Hospital de Especialidades	Hospital	15014	20.664663	-103.42018	Avenida Manuel J Clouthier 669 (San Luis Gonzaga), 45030 Zapopan, Jalisco
Orthocenter: Clínica de ortodoncia.	Dentist	15007	20.664394	-103.413921	Avenida Guadalupe, Zapopan, Jalisco
Ruvalcaba Healt & Beauty Medical Spa	Doctor's Office	15031	20.658856	-103.413491	Tepeyac 447 (Prado De Los Laureles), 45047 Zapopan, Jalisco
Ortodoncia	Dentist	15007	20.663023	-103.41287	Avenida Niños Héroes 2257, 44199 Zapopan, Jalisco
Alergo Diagnostico Temprano de Alergia	Health and Medicine	15000	20.665302	-103.420699	San Luis Gonzaga 4720 2, 45050 Guadalajara, Jalisco
Consultorios Guadalupe	Doctor's Office	15031	20.663414	-103.412658	Zapopan, Jalisco
Turnen	Doctor's Office	15031	20.666115	-103.419996	Avenida Manuel J. Clouthier 596, Zapopan, Jalisco
Ciudad de los Niños del Padre Cuéllar, A.C.	Assisted Living Service	15004	20.661783	-103.412164	Santa Teresa de Jesus 852, Zapopan, Jalisco
Gomez Rodriguez Hector Dr.	General Surgeon	15035	20.666064	-103.42017	Manuel J Clouthier 596 2, 45030 Guadalajara, Jalisco
Especialidades Medico Quirurgicas	Doctor's Office	15031	20.666104	-103.420231	Manuel J. Clouthier, Zapopan, Jalisco
NS Fisioterapia Integral	Medical Center	15016	20.666145	-103.420076	Clouthier 596 Int 1, 45030 Zapopan, Jalisco
Consultorio Dr Carlos Ureña	Doctor's Office	15031	20.666104	-103.420231	Zapopan, Jalisco
Centro de Especialidades Medicas	Doctor's Office	15031	20.662487	-103.411934	Zapopan, Jalisco
Hotel &	Spa	11073	20.658704	-103.412477	Prado de los Laureles 149, 45050 Guadalajara, Jalisco
Consultorio Dr René Vieytez	Medical Center	15016	20.664393	-103.412422	45040 Zapopan, Jalisco
Laboratorio Clinico Glio	Medical Lab	15017	20.671112	-103.417329	45020 Zapopan, Jalisco
Clínica Sanyiao	Healthcare Clinic	15011	20.669611	-103.418134	Avenida Manuel J Clouthier 440 (San Juan Bosco y San Juan de Letrán), 45038 Zapopan, Jalisco
Clínica Veterinaria Cordilleras	Veterinarian	15054	20.669456	-103.418445	Avenida Cordilleras 290 - 6, Zapopan, Jalisco
Consultorio Oscar Franco	Doctor's Office	15031	20.6716	-103.418455	Belisario dominguez, Guadalajara, Jalisco
Doctor Minataka	Medical Center	15016	20.67233	-103.41754	Clouthier (Arroyo), Zapopan, Jalisco
Consultorio Nutrición Lic Anaid Nuñez	Doctor's Office	15031	20.669995	-103.419332	San Juan de Letran 4507, 45030 Zapopan, Jalisco
Dental CAOE	Dentist	15007	20.672303	-103.418061	Zapopan, Jalisco
Consultorio Dental Gloria Amezcua	Dentist	15007	20.668628	-103.416542	Zapopan, Jalisco
Clínica Integral de Cirugía Estética	General Surgeon	15035	20.672434	-103.418372	Avenida Sebastian Bach 4753D, 45020 Zapopan, Jalisco
Sbelts	Medical Center	15016	20.672724	-103.416788	a las cumbres 160B (Cloutier), 45020 Zapopan, Jalisco
Imagenologia Diagnostica	Dentist	15007	20.672259	-103.419231	Avenida Sebastian Bach, 4943, Zapopan, Jalisco
Consultorio Bariatría	Doctor's Office	15031	20.672897	-103.417613	Dominico Scarlatti (Sebastian Bach), Zapopan, Jalisco
Medicaltraf & Cava Autotransporte Federal	Doctor's Office	15031	20.670347	-103.414454	San Antonio de Padua 405 (Santa Rosa de Lima), 45040 Zapopan, Jalisco
SkinMedica	Doctor's Office	15031	20.672697	-103.419447	Zapopan, Jalisco
Laboratorio Clinico	Medical Lab	15017	20.673491	-103.417165	Zapopan, Jalisco
Unidad Medica Beethoven	Doctor's Office	15031	20.668938	-103.420556	Avenida Beethoven 4589 (Av. Patria), Zapopan, Jalisco
Gastro Quirúrgica	Doctor's Office	15031	20.667739	-103.419489	Manuel J. Clouthier (Franz Schubert), Zapopan, Jalisco
Rubio Gonzalez David Dr	Obstetrician Gynecologist (Ob-gyn)	15039	20.6682	-103.420153	Manuel j clouthier 505, 45038 Zapopan, Jalisco
Itsana	Nutritionist	15023	20.66714	-103.419685	Avenida Clothier 542A, 45038 Zapopan, Jalisco
